f
"{""timestamp"":2021-01-20 00:22:43.495}"
"{""timestamp"":2021-01-20 00:22:49.788}"
"{""timestamp"":2021-01-20 00:22:55.828}"
"{""timestamp"":2021-01-20 00:22:59.278}"
"{""timestamp"":2021-01-20 00:22:49.055}"
"{""timestamp"":2021-01-20 00:22:50.549}"
"{""timestamp"":2021-01-20 00:22:48.132}"
"{""timestamp"":2021-01-20 00:22:47.734}"
"{""timestamp"":2021-01-20 00:22:51.577}"
"{""timestamp"":2021-01-20 00:22:44.396}"
"{""timestamp"":2021-01-20 00:22:43.898}"
"{""timestamp"":2021-01-20 00:22:54.534}"
"{""timestamp"":2021-01-20 00:22:55.013}"
"{""timestamp"":2021-01-20 00:22:51.42}"
"{""timestamp"":2021-01-20 00:22:44.833}"
"{""timestamp"":2021-01-20 00:22:57.475}"
"{""timestamp"":2021-01-20 00:22:43.595}"
"{""timestamp"":2021-01-20 00:22:54.585}"
"{""timestamp"":2021-01-20 00:22:50.75}"
"{""timestamp"":2021-01-20 00:22:41.96}"
"{""timestamp"":2021-01-20 00:22:45.037}"
"{""timestamp"":2021-01-20 00:22:45.706}"
"{""timestamp"":2021-01-20 00:22:53.532}"
"{""timestamp"":2021-01-20 00:22:46.668}"
"{""timestamp"":2021-01-20 00:22:58.356}"
"{""timestamp"":2021-01-20 00:22:56.394}"
"{""timestamp"":2021-01-20 00:22:57.886}"
"{""timestamp"":2021-01-20 00:22:50.296}"
"{""timestamp"":2021-01-20 00:22:58.708}"
"{""timestamp"":2021-01-20 00:22:47.418}"
"{""timestamp"":2021-01-20 00:22:39.309}"
"{""timestamp"":2021-01-20 00:22:48.541}"
"{""timestamp"":2021-01-20 00:22:46.728}"
"{""timestamp"":2021-01-20 00:22:53.381}"
"{""timestamp"":2021-01-20 00:22:50.7}"
"{""timestamp"":2021-01-20 00:22:47.938}"
"{""timestamp"":2021-01-20 00:22:58.257}"
"{""timestamp"":2021-01-20 00:22:43.142}"
"{""timestamp"":2021-01-20 00:22:49.573}"
"{""timestamp"":2021-01-20 00:22:57.996}"
"{""timestamp"":2021-01-20 00:22:56.347}"
"{""timestamp"":2021-01-20 00:22:46.462}"
"{""timestamp"":2021-01-20 00:22:46.952}"
"{""timestamp"":2021-01-20 00:22:50.143}"
"{""timestamp"":2021-01-20 00:22:40.514}"
"{""timestamp"":2021-01-20 00:22:42.89}"
"{""timestamp"":2021-01-20 00:22:47.306}"
"{""timestamp"":2021-01-20 00:22:56.241}"
"{""timestamp"":2021-01-20 00:22:54.739}"
"{""timestamp"":2021-01-20 00:22:48.186}"
"{""timestamp"":2021-01-20 00:22:45.212}"
"{""timestamp"":2021-01-20 00:22:55.29}"
"{""timestamp"":2021-01-20 00:22:39.779}"
"{""timestamp"":2021-01-20 00:22:40.902}"
"{""timestamp"":2021-01-20 00:22:53.071}"
"{""timestamp"":2021-01-20 00:22:47.001}"
"{""timestamp"":2021-01-20 00:22:40.8}"
"{""timestamp"":2021-01-20 00:22:53.899}"
"{""timestamp"":2021-01-20 00:22:53.27}"
"{""timestamp"":2021-01-20 00:22:52.87}"
"{""timestamp"":2021-01-20 00:22:55.663}"
"{""timestamp"":2021-01-20 00:22:42.173}"
"{""timestamp"":2021-01-20 00:22:44.348}"
"{""timestamp"":2021-01-20 00:22:47.101}"
"{""timestamp"":2021-01-20 00:22:55.771}"
"{""timestamp"":2021-01-20 00:22:54.071}"
"{""timestamp"":2021-01-20 00:22:57.789}"
"{""timestamp"":2021-01-20 00:22:42.225}"
"{""timestamp"":2021-01-20 00:22:51.074}"
"{""timestamp"":2021-01-20 00:22:56.532}"
"{""timestamp"":2021-01-20 00:22:38.746}"
"{""timestamp"":2021-01-20 00:22:49.738}"
"{""timestamp"":2021-01-20 00:22:55.893}"
"{""timestamp"":2021-01-20 00:22:59.178}"
"{""timestamp"":2021-01-20 00:22:54.118}"
"{""timestamp"":2021-01-20 00:22:49.621}"
"{""timestamp"":2021-01-20 00:22:38.945}"
"{""timestamp"":2021-01-20 00:22:54.378}"
"{""timestamp"":2021-01-20 00:22:59.528}"
"{""timestamp"":2021-01-20 00:22:38.128}"
"{""timestamp"":2021-01-20 00:22:47.89}"
"{""timestamp"":2021-01-20 00:22:40.853}"
"{""timestamp"":2021-01-20 00:22:50.975}"
"{""timestamp"":2021-01-20 00:22:59.429}"
"{""timestamp"":2021-01-20 00:22:42.832}"
"{""timestamp"":2021-01-20 00:22:52.812}"
"{""timestamp"":2021-01-20 00:22:59.068}"
"{""timestamp"":2021-01-20 00:22:46.008}"
"{""timestamp"":2021-01-20 00:22:51.125}"
"{""timestamp"":2021-01-20 00:22:44.776}"
"{""timestamp"":2021-01-20 00:22:39.981}"
"{""timestamp"":2021-01-20 00:22:53.848}"
"{""timestamp"":2021-01-20 00:22:39.523}"
"{""timestamp"":2021-01-20 00:22:51.027}"
"{""timestamp"":2021-01-20 00:22:53.02}"
"{""timestamp"":2021-01-20 00:22:43.391}"
"{""timestamp"":2021-01-20 00:22:47.685}"
"{""timestamp"":2021-01-20 00:22:43.648}"
"{""timestamp"":2021-01-20 00:22:56.093}"
"{""timestamp"":2021-01-20 00:22:59.331}"
"{""timestamp"":2021-01-20 00:22:40.954}"
"{""timestamp"":2021-01-20 00:22:48.339}"
"{""timestamp"":2021-01-20 00:22:49.889}"
"{""timestamp"":2021-01-20 00:22:38.883}"
"{""timestamp"":2021-01-20 00:22:52.714}"
"{""timestamp"":2021-01-20 00:22:48.084}"
"{""timestamp"":2021-01-20 00:22:56.143}"
"{""timestamp"":2021-01-20 00:22:58.968}"
"{""timestamp"":2021-01-20 00:22:48.292}"
"{""timestamp"":2021-01-20 00:22:42.738}"
"{""timestamp"":2021-01-20 00:22:48.594}"
"{""timestamp"":2021-01-20 00:22:53.332}"
"{""timestamp"":2021-01-20 00:22:52.761}"
"{""timestamp"":2021-01-20 00:22:41.21}"
"{""timestamp"":2021-01-20 00:22:42.58}"
"{""timestamp"":2021-01-20 00:22:55.614}"
"{""timestamp"":2021-01-20 00:22:50.851}"
"{""timestamp"":2021-01-20 00:22:44.673}"
"{""timestamp"":2021-01-20 00:22:58.203}"
"{""timestamp"":2021-01-20 00:22:48.897}"
"{""timestamp"":2021-01-20 00:22:44.509}"
"{""timestamp"":2021-01-20 00:22:46.834}"
"{""timestamp"":2021-01-20 00:22:54.846}"
"{""timestamp"":2021-01-20 00:22:41.362}"
"{""timestamp"":2021-01-20 00:22:44.147}"
"{""timestamp"":2021-01-20 00:22:49.203}"
"{""timestamp"":2021-01-20 00:22:56.94}"
"{""timestamp"":2021-01-20 00:22:48.036}"
"{""timestamp"":2021-01-20 00:22:40.743}"
"{""timestamp"":2021-01-20 00:22:50.802}"
"{""timestamp"":2021-01-20 00:22:44.195}"
"{""timestamp"":2021-01-20 00:22:41.629}"
"{""timestamp"":2021-01-20 00:22:49.475}"
"{""timestamp"":2021-01-20 00:22:51.223}"
"{""timestamp"":2021-01-20 00:22:47.638}"
"{""timestamp"":2021-01-20 00:22:52.608}"
"{""timestamp"":2021-01-20 00:22:58.66}"
"{""timestamp"":2021-01-20 00:22:38.824}"
"{""timestamp"":2021-01-20 00:22:45.16}"
"{""timestamp"":2021-01-20 00:22:52.047}"
"{""timestamp"":2021-01-20 00:22:55.175}"
"{""timestamp"":2021-01-20 00:22:47.258}"
"{""timestamp"":2021-01-20 00:22:46.058}"
"{""timestamp"":2021-01-20 00:22:50.091}"
"{""timestamp"":2021-01-20 00:22:50.602}"
"{""timestamp"":2021-01-20 00:22:47.84}"
"{""timestamp"":2021-01-20 00:22:39.628}"
"{""timestamp"":2021-01-20 00:22:48.392}"
"{""timestamp"":2021-01-20 00:22:49.686}"
"{""timestamp"":2021-01-20 00:22:43.192}"
"{""timestamp"":2021-01-20 00:22:53.637}"
"{""timestamp"":2021-01-20 00:22:38.451}"
"{""timestamp"":2021-01-20 00:22:48.745}"
"{""timestamp"":2021-01-20 00:22:50.346}"
"{""timestamp"":2021-01-20 00:22:43.544}"
"{""timestamp"":2021-01-20 00:22:50.039}"
"{""timestamp"":2021-01-20 00:22:52.561}"
"{""timestamp"":2021-01-20 00:22:49.257}"
"{""timestamp"":2021-01-20 00:22:39.357}"
"{""timestamp"":2021-01-20 00:22:42.53}"
"{""timestamp"":2021-01-20 00:22:42.429}"
"{""timestamp"":2021-01-20 00:22:44.723}"
"{""timestamp"":2021-01-20 00:22:48.799}"
"{""timestamp"":2021-01-20 00:22:51.467}"
"{""timestamp"":2021-01-20 00:22:53.223}"
"{""timestamp"":2021-01-20 00:22:51.372}"
"{""timestamp"":2021-01-20 00:22:52.969}"
"{""timestamp"":2021-01-20 00:22:39.454}"
"{""timestamp"":2021-01-20 00:22:55.444}"
"{""timestamp"":2021-01-20 00:22:48.945}"
"{""timestamp"":2021-01-20 00:22:39.831}"
"{""timestamp"":2021-01-20 00:22:53.797}"
"{""timestamp"":2021-01-20 00:22:42.323}"
"{""timestamp"":2021-01-20 00:22:52.105}"
"{""timestamp"":2021-01-20 00:22:41.906}"
"{""timestamp"":2021-01-20 00:22:38.641}"
"{""timestamp"":2021-01-20 00:22:49.841}"
"{""timestamp"":2021-01-20 00:22:42.938}"
"{""timestamp"":2021-01-20 00:22:38.53}"
"{""timestamp"":2021-01-20 00:22:56.62}"
"{""timestamp"":2021-01-20 00:22:43.698}"
"{""timestamp"":2021-01-20 00:22:51.901}"
"{""timestamp"":2021-01-20 00:22:41.479}"
"{""timestamp"":2021-01-20 00:22:38.204}"
"{""timestamp"":2021-01-20 00:22:51.695}"
"{""timestamp"":2021-01-20 00:22:58.612}"
"{""timestamp"":2021-01-20 00:22:52.514}"
"{""timestamp"":2021-01-20 00:22:40.294}"
"{""timestamp"":2021-01-20 00:22:53.431}"
"{""timestamp"":2021-01-20 00:22:52.661}"
"{""timestamp"":2021-01-20 00:22:56.76}"
"{""timestamp"":2021-01-20 00:22:53.741}"
"{""timestamp"":2021-01-20 00:22:58.511}"
"{""timestamp"":2021-01-20 00:22:39.932}"
"{""timestamp"":2021-01-20 00:22:54.481}"
"{""timestamp"":2021-01-20 00:22:47.202}"
"{""timestamp"":2021-01-20 00:22:51.999}"
"{""timestamp"":2021-01-20 00:22:51.172}"
"{""timestamp"":2021-01-20 00:22:45.762}"
"{""timestamp"":2021-01-20 00:22:42.015}"
"{""timestamp"":2021-01-20 00:22:57.528}"
"{""timestamp"":2021-01-20 00:22:54.692}"
"{""timestamp"":2021-01-20 00:22:44.564}"
"{""timestamp"":2021-01-20 00:22:58.093}"
"{""timestamp"":2021-01-20 00:22:50.653}"
"{""timestamp"":2021-01-20 00:22:47.37}"
"{""timestamp"":2021-01-20 00:22:40.246}"
"{""timestamp"":2021-01-20 00:22:59.022}"
"{""timestamp"":2021-01-20 00:22:58.872}"
"{""timestamp"":2021-01-20 00:22:41.005}"
"{""timestamp"":2021-01-20 00:22:55.232}"
"{""timestamp"":2021-01-20 00:22:48.445}"
"{""timestamp"":2021-01-20 00:22:58.563}"
"{""timestamp"":2021-01-20 00:22:57.729}"
"{""timestamp"":2021-01-20 00:22:46.258}"
"{""timestamp"":2021-01-20 00:22:50.503}"
"{""timestamp"":2021-01-20 00:22:41.309}"
"{""timestamp"":2021-01-20 00:22:44.886}"
"{""timestamp"":2021-01-20 00:22:42.119}"
"{""timestamp"":2021-01-20 00:22:44.989}"
"{""timestamp"":2021-01-20 00:22:53.961}"
"{""timestamp"":2021-01-20 00:22:51.742}"
"{""timestamp"":2021-01-20 00:22:58.463}"
"{""timestamp"":2021-01-20 00:22:42.629}"
"{""timestamp"":2021-01-20 00:22:53.119}"
"{""timestamp"":2021-01-20 00:22:42.989}"
"{""timestamp"":2021-01-20 00:22:57.223}"
"{""timestamp"":2021-01-20 00:22:39.571}"
"{""timestamp"":2021-01-20 00:22:39.243}"
"{""timestamp"":2021-01-20 00:22:39.068}"
"{""timestamp"":2021-01-20 00:22:52.153}"
"{""timestamp"":2021-01-20 00:22:57.35}"
"{""timestamp"":2021-01-20 00:22:47.576}"
"{""timestamp"":2021-01-20 00:22:57.036}"
"{""timestamp"":2021-01-20 00:22:55.94}"
"{""timestamp"":2021-01-20 00:22:55.991}"
"{""timestamp"":2021-01-20 00:22:41.845}"
"{""timestamp"":2021-01-20 00:22:44.045}"
