l
"{""type"":dislike,""timestamp"":2021-01-20 00:16:29.32}"
"{""type"":like,""timestamp"":2021-01-20 00:13:31.437}"
"{""type"":dislike,""timestamp"":2021-01-20 00:12:24.202}"
"{""type"":like,""timestamp"":2021-01-20 00:21:52.822}"
"{""type"":dislike,""timestamp"":2021-01-20 00:11:11.097}"
"{""type"":dislike,""timestamp"":2021-01-20 00:18:38.867}"
"{""type"":dislike,""timestamp"":2021-01-20 00:15:40.519}"
"{""type"":like,""timestamp"":2021-01-20 00:22:34.847}"
"{""type"":like,""timestamp"":2021-01-20 00:10:46.569}"
"{""type"":like,""timestamp"":2021-01-20 00:20:53.352}"
"{""type"":dislike,""timestamp"":2021-01-20 00:07:56.332}"
"{""type"":dislike,""timestamp"":2021-01-20 00:16:47.48}"
"{""type"":dislike,""timestamp"":2021-01-20 00:11:52.542}"
"{""type"":dislike,""timestamp"":2021-01-20 00:19:08.555}"
"{""type"":like,""timestamp"":2021-01-20 00:12:40.556}"
"{""type"":dislike,""timestamp"":2021-01-20 00:12:15.582}"
"{""type"":dislike,""timestamp"":2021-01-20 00:09:54.79}"
"{""type"":like,""timestamp"":2021-01-20 00:20:19.342}"
"{""type"":like,""timestamp"":2021-01-20 00:11:33.56}"
"{""type"":like,""timestamp"":2021-01-20 00:14:20.874}"
"{""type"":like,""timestamp"":2021-01-20 00:21:30.52}"
"{""type"":dislike,""timestamp"":2021-01-20 00:17:48.221}"
"{""type"":like,""timestamp"":2021-01-20 00:10:57.882}"
"{""type"":like,""timestamp"":2021-01-20 00:19:16.634}"
"{""type"":like,""timestamp"":2021-01-20 00:13:16.036}"
"{""type"":dislike,""timestamp"":2021-01-20 00:13:11.19}"
"{""type"":like,""timestamp"":2021-01-20 00:09:17.07}"
"{""type"":like,""timestamp"":2021-01-20 00:20:48.675}"
"{""type"":dislike,""timestamp"":2021-01-20 00:19:48.903}"
"{""type"":like,""timestamp"":2021-01-20 00:14:09.188}"
"{""type"":dislike,""timestamp"":2021-01-20 00:09:54.038}"
"{""type"":like,""timestamp"":2021-01-20 00:22:09.017}"
"{""type"":dislike,""timestamp"":2021-01-20 00:19:08.508}"
"{""type"":like,""timestamp"":2021-01-20 00:11:33.307}"
"{""type"":like,""timestamp"":2021-01-20 00:09:48.022}"
"{""type"":dislike,""timestamp"":2021-01-20 00:10:58.473}"
"{""type"":dislike,""timestamp"":2021-01-20 00:18:11.895}"
"{""type"":dislike,""timestamp"":2021-01-20 00:17:25.669}"
"{""type"":dislike,""timestamp"":2021-01-20 00:15:35.249}"
"{""type"":like,""timestamp"":2021-01-20 00:21:16.183}"
"{""type"":like,""timestamp"":2021-01-20 00:07:54.287}"
"{""type"":dislike,""timestamp"":2021-01-20 00:18:38.377}"
"{""type"":like,""timestamp"":2021-01-20 00:19:06.609}"
"{""type"":dislike,""timestamp"":2021-01-20 00:20:58.938}"
"{""type"":like,""timestamp"":2021-01-20 00:09:08.776}"
"{""type"":dislike,""timestamp"":2021-01-20 00:08:05.47}"
"{""type"":dislike,""timestamp"":2021-01-20 00:16:34.536}"
"{""type"":like,""timestamp"":2021-01-20 00:18:28.098}"
"{""type"":like,""timestamp"":2021-01-20 00:09:53.525}"
"{""type"":dislike,""timestamp"":2021-01-20 00:09:13.531}"
"{""type"":dislike,""timestamp"":2021-01-20 00:09:30.582}"
"{""type"":like,""timestamp"":2021-01-20 00:22:30.493}"
"{""type"":dislike,""timestamp"":2021-01-20 00:11:58.229}"
"{""type"":dislike,""timestamp"":2021-01-20 00:09:49.882}"
"{""type"":like,""timestamp"":2021-01-20 00:20:13.842}"
"{""type"":like,""timestamp"":2021-01-20 00:15:25.904}"
"{""type"":like,""timestamp"":2021-01-20 00:17:04.406}"
"{""type"":dislike,""timestamp"":2021-01-20 00:08:29.43}"
"{""type"":like,""timestamp"":2021-01-20 00:13:57.004}"
"{""type"":like,""timestamp"":2021-01-20 00:20:08.865}"
"{""type"":dislike,""timestamp"":2021-01-20 00:14:10.791}"
"{""type"":dislike,""timestamp"":2021-01-20 00:15:55.796}"
"{""type"":dislike,""timestamp"":2021-01-20 00:19:58.816}"
"{""type"":like,""timestamp"":2021-01-20 00:09:17.201}"
"{""type"":like,""timestamp"":2021-01-20 00:14:14.72}"
"{""type"":dislike,""timestamp"":2021-01-20 00:20:10.436}"
"{""type"":like,""timestamp"":2021-01-20 00:16:24.339}"
"{""type"":dislike,""timestamp"":2021-01-20 00:13:24.327}"
"{""type"":like,""timestamp"":2021-01-20 00:15:45.71}"
"{""type"":dislike,""timestamp"":2021-01-20 00:18:49.319}"
"{""type"":like,""timestamp"":2021-01-20 00:10:07.536}"
"{""type"":like,""timestamp"":2021-01-20 00:10:18.566}"
"{""type"":dislike,""timestamp"":2021-01-20 00:15:18.695}"
"{""type"":like,""timestamp"":2021-01-20 00:20:43.29}"
"{""type"":like,""timestamp"":2021-01-20 00:11:22.749}"
"{""type"":like,""timestamp"":2021-01-20 00:19:07.149}"
"{""type"":like,""timestamp"":2021-01-20 00:17:54.457}"
"{""type"":like,""timestamp"":2021-01-20 00:08:09.056}"
"{""type"":like,""timestamp"":2021-01-20 00:10:51.717}"
"{""type"":like,""timestamp"":2021-01-20 00:21:48.036}"
"{""type"":dislike,""timestamp"":2021-01-20 00:15:55.216}"
"{""type"":dislike,""timestamp"":2021-01-20 00:19:59.24}"
"{""type"":like,""timestamp"":2021-01-20 00:20:13.626}"
"{""type"":dislike,""timestamp"":2021-01-20 00:14:02.123}"
"{""type"":like,""timestamp"":2021-01-20 00:21:58.531}"
"{""type"":like,""timestamp"":2021-01-20 00:21:48.247}"
"{""type"":like,""timestamp"":2021-01-20 00:20:20.171}"
"{""type"":dislike,""timestamp"":2021-01-20 00:21:12.983}"
"{""type"":like,""timestamp"":2021-01-20 00:16:09.4}"
"{""type"":dislike,""timestamp"":2021-01-20 00:18:57.617}"
"{""type"":dislike,""timestamp"":2021-01-20 00:17:44.049}"
"{""type"":dislike,""timestamp"":2021-01-20 00:21:49.571}"
"{""type"":dislike,""timestamp"":2021-01-20 00:21:30.934}"
"{""type"":like,""timestamp"":2021-01-20 00:10:47.208}"
"{""type"":like,""timestamp"":2021-01-20 00:21:48.799}"
"{""type"":like,""timestamp"":2021-01-20 00:20:20.214}"
"{""type"":like,""timestamp"":2021-01-20 00:10:52.838}"
"{""type"":like,""timestamp"":2021-01-20 00:18:27.849}"
"{""type"":dislike,""timestamp"":2021-01-20 00:10:32.696}"
"{""type"":like,""timestamp"":2021-01-20 00:22:09.311}"
"{""type"":like,""timestamp"":2021-01-20 00:20:43.334}"
"{""type"":like,""timestamp"":2021-01-20 00:11:19.545}"
"{""type"":dislike,""timestamp"":2021-01-20 00:18:24.409}"
"{""type"":dislike,""timestamp"":2021-01-20 00:22:00.448}"
"{""type"":dislike,""timestamp"":2021-01-20 00:18:20.576}"
"{""type"":like,""timestamp"":2021-01-20 00:09:18.269}"
"{""type"":like,""timestamp"":2021-01-20 00:10:46.207}"
"{""type"":dislike,""timestamp"":2021-01-20 00:09:04.707}"
"{""type"":like,""timestamp"":2021-01-20 00:18:42.053}"
"{""type"":like,""timestamp"":2021-01-20 00:18:56.716}"
"{""type"":like,""timestamp"":2021-01-20 00:21:59.89}"
"{""type"":dislike,""timestamp"":2021-01-20 00:10:43.339}"
"{""type"":dislike,""timestamp"":2021-01-20 00:12:24.398}"
"{""type"":like,""timestamp"":2021-01-20 00:15:49.588}"
"{""type"":dislike,""timestamp"":2021-01-20 00:19:35.992}"
"{""type"":like,""timestamp"":2021-01-20 00:16:46.778}"
"{""type"":like,""timestamp"":2021-01-20 00:15:25.929}"
"{""type"":dislike,""timestamp"":2021-01-20 00:14:30.749}"
"{""type"":like,""timestamp"":2021-01-20 00:22:13.852}"
"{""type"":like,""timestamp"":2021-01-20 00:10:01.549}"
"{""type"":like,""timestamp"":2021-01-20 00:17:42.46}"
"{""type"":like,""timestamp"":2021-01-20 00:14:34.407}"
"{""type"":dislike,""timestamp"":2021-01-20 00:16:21.098}"
"{""type"":like,""timestamp"":2021-01-20 00:22:30.788}"
"{""type"":dislike,""timestamp"":2021-01-20 00:19:36.366}"
"{""type"":dislike,""timestamp"":2021-01-20 00:17:43.151}"
"{""type"":dislike,""timestamp"":2021-01-20 00:12:11.185}"
"{""type"":like,""timestamp"":2021-01-20 00:08:27.34}"
"{""type"":like,""timestamp"":2021-01-20 00:07:55.363}"
"{""type"":dislike,""timestamp"":2021-01-20 00:13:24.35}"
"{""type"":dislike,""timestamp"":2021-01-20 00:20:15.267}"
"{""type"":like,""timestamp"":2021-01-20 00:18:46.986}"
"{""type"":dislike,""timestamp"":2021-01-20 00:09:30.353}"
"{""type"":like,""timestamp"":2021-01-20 00:13:45.882}"
"{""type"":like,""timestamp"":2021-01-20 00:08:27.784}"
"{""type"":dislike,""timestamp"":2021-01-20 00:09:45.415}"
"{""type"":like,""timestamp"":2021-01-20 00:09:28.285}"
"{""type"":like,""timestamp"":2021-01-20 00:07:42.481}"
"{""type"":dislike,""timestamp"":2021-01-20 00:13:32.569}"
"{""type"":like,""timestamp"":2021-01-20 00:18:47.569}"
"{""type"":like,""timestamp"":2021-01-20 00:08:10.161}"
"{""type"":like,""timestamp"":2021-01-20 00:11:02.869}"
"{""type"":like,""timestamp"":2021-01-20 00:17:00.678}"
"{""type"":dislike,""timestamp"":2021-01-20 00:18:03.521}"
"{""type"":like,""timestamp"":2021-01-20 00:13:46.357}"
"{""type"":dislike,""timestamp"":2021-01-20 00:21:49.167}"
"{""type"":like,""timestamp"":2021-01-20 00:14:14.5}"
"{""type"":like,""timestamp"":2021-01-20 00:16:19.147}"
"{""type"":dislike,""timestamp"":2021-01-20 00:09:58.954}"
"{""type"":dislike,""timestamp"":2021-01-20 00:20:20.395}"
"{""type"":dislike,""timestamp"":2021-01-20 00:19:23.188}"
"{""type"":dislike,""timestamp"":2021-01-20 00:16:20.753}"
"{""type"":like,""timestamp"":2021-01-20 00:16:46.883}"
"{""type"":like,""timestamp"":2021-01-20 00:14:26.478}"
"{""type"":dislike,""timestamp"":2021-01-20 00:16:40.643}"
"{""type"":like,""timestamp"":2021-01-20 00:14:05.647}"
"{""type"":dislike,""timestamp"":2021-01-20 00:20:53.946}"
"{""type"":like,""timestamp"":2021-01-20 00:21:58.761}"
"{""type"":like,""timestamp"":2021-01-20 00:10:19.939}"
