b
"{""text"":Che fate?,""timestamp"":2021-01-20 00:07:40.331}"
"{""text"":Ah incredibile,""timestamp"":2021-01-20 00:07:40.303}"
"{""text"":Che fate?,""timestamp"":2021-01-20 00:07:40.278}"
"{""text"":Post,""timestamp"":2021-01-20 00:07:40.249}"
"{""text"":Ah incredibile,""timestamp"":2021-01-20 00:07:40.227}"
"{""text"":Ci siete?,""timestamp"":2021-01-20 00:07:40.192}"
"{""text"":Ah incredibile,""timestamp"":2021-01-20 00:07:40.169}"
"{""text"":Sono ioo,""timestamp"":2021-01-20 00:07:40.138}"
"{""text"":Ah incredibile,""timestamp"":2021-01-20 00:07:40.107}"
"{""text"":Ci siete?,""timestamp"":2021-01-20 00:07:40.084}"
"{""text"":Post,""timestamp"":2021-01-20 00:07:40.061}"
"{""text"":Ci siete?,""timestamp"":2021-01-20 00:07:40.038}"
"{""text"":Post,""timestamp"":2021-01-20 00:07:40.016}"
"{""text"":Che fate?,""timestamp"":2021-01-20 00:07:39.983}"
"{""text"":Post,""timestamp"":2021-01-20 00:07:38.767}"
"{""text"":Che fate?,""timestamp"":2021-01-20 00:07:38.796}"
"{""text"":Ah davvero,""timestamp"":2021-01-20 00:07:38.818}"
"{""text"":Tutto bene?,""timestamp"":2021-01-20 00:07:38.848}"
"{""text"":Tutto bene?,""timestamp"":2021-01-20 00:07:38.879}"
"{""text"":Post,""timestamp"":2021-01-20 00:07:38.904}"
"{""text"":Tutto bene?,""timestamp"":2021-01-20 00:07:38.94}"
"{""text"":Post,""timestamp"":2021-01-20 00:07:38.969}"
"{""text"":Ah davvero,""timestamp"":2021-01-20 00:07:38.999}"
"{""text"":Che fate?,""timestamp"":2021-01-20 00:07:39.035}"
"{""text"":Ci siete?,""timestamp"":2021-01-20 00:07:39.058}"
"{""text"":Tutto bene?,""timestamp"":2021-01-20 00:07:39.087}"
"{""text"":Sono ioo,""timestamp"":2021-01-20 00:07:39.117}"
"{""text"":Post,""timestamp"":2021-01-20 00:07:39.139}"
"{""text"":Ci siete?,""timestamp"":2021-01-20 00:07:39.165}"
"{""text"":Tutto bene?,""timestamp"":2021-01-20 00:07:39.188}"
"{""text"":Post,""timestamp"":2021-01-20 00:07:39.212}"
"{""text"":Ah incredibile,""timestamp"":2021-01-20 00:07:39.237}"
"{""text"":Post,""timestamp"":2021-01-20 00:07:39.263}"
"{""text"":Sono ioo,""timestamp"":2021-01-20 00:07:39.288}"
"{""text"":Ci siete?,""timestamp"":2021-01-20 00:07:39.312}"
"{""text"":Tutto bene?,""timestamp"":2021-01-20 00:07:39.335}"
"{""text"":Ci siete?,""timestamp"":2021-01-20 00:07:39.358}"
"{""text"":Che fate?,""timestamp"":2021-01-20 00:07:39.39}"
"{""text"":Ah incredibile,""timestamp"":2021-01-20 00:07:39.413}"
"{""text"":Post,""timestamp"":2021-01-20 00:07:39.438}"
"{""text"":Post,""timestamp"":2021-01-20 00:07:39.461}"
"{""text"":Ah incredibile,""timestamp"":2021-01-20 00:07:39.487}"
"{""text"":Sono ioo,""timestamp"":2021-01-20 00:07:39.513}"
"{""text"":Sono ioo,""timestamp"":2021-01-20 00:07:39.544}"
"{""text"":Sono ioo,""timestamp"":2021-01-20 00:07:39.568}"
"{""text"":Tutto bene?,""timestamp"":2021-01-20 00:07:39.592}"
"{""text"":Ah davvero,""timestamp"":2021-01-20 00:07:39.615}"
"{""text"":Ci siete?,""timestamp"":2021-01-20 00:07:39.64}"
"{""text"":Post,""timestamp"":2021-01-20 00:07:39.665}"
"{""text"":Che fate?,""timestamp"":2021-01-20 00:07:39.691}"
"{""text"":Ah incredibile,""timestamp"":2021-01-20 00:07:39.713}"
"{""text"":Ah davvero,""timestamp"":2021-01-20 00:07:39.736}"
"{""text"":Ah davvero,""timestamp"":2021-01-20 00:07:39.758}"
"{""text"":Ah incredibile,""timestamp"":2021-01-20 00:07:39.784}"
"{""text"":Ci siete?,""timestamp"":2021-01-20 00:07:39.809}"
"{""text"":Ci siete?,""timestamp"":2021-01-20 00:07:39.836}"
"{""text"":Tutto bene?,""timestamp"":2021-01-20 00:07:39.861}"
"{""text"":Ah davvero,""timestamp"":2021-01-20 00:07:39.884}"
"{""text"":Che fate?,""timestamp"":2021-01-20 00:07:39.908}"
"{""text"":Tutto bene?,""timestamp"":2021-01-20 00:07:39.929}"
"{""text"":Post,""timestamp"":2021-01-20 00:07:39.961}"
"{""text"":Ci siete?,""timestamp"":2021-01-20 00:07:46.84}"
"{""text"":Tutto bene?,""timestamp"":2021-01-20 00:07:46.817}"
"{""text"":Ah davvero,""timestamp"":2021-01-20 00:07:46.794}"
"{""text"":Tutto bene?,""timestamp"":2021-01-20 00:07:46.772}"
"{""text"":Ci siete?,""timestamp"":2021-01-20 00:07:46.751}"
"{""text"":Ah incredibile,""timestamp"":2021-01-20 00:07:46.726}"
"{""text"":Tutto bene?,""timestamp"":2021-01-20 00:07:46.703}"
"{""text"":Ah davvero,""timestamp"":2021-01-20 00:07:46.674}"
"{""text"":Ci siete?,""timestamp"":2021-01-20 00:07:46.647}"
"{""text"":Ah incredibile,""timestamp"":2021-01-20 00:07:46.625}"
"{""text"":Tutto bene?,""timestamp"":2021-01-20 00:07:46.602}"
"{""text"":Tutto bene?,""timestamp"":2021-01-20 00:07:46.568}"
"{""text"":Ah davvero,""timestamp"":2021-01-20 00:07:46.518}"
"{""text"":Sono ioo,""timestamp"":2021-01-20 00:07:46.493}"
"{""text"":Ah incredibile,""timestamp"":2021-01-20 00:07:46.466}"
"{""text"":Ah incredibile,""timestamp"":2021-01-20 00:07:46.444}"
"{""text"":Ah davvero,""timestamp"":2021-01-20 00:07:46.42}"
"{""text"":Tutto bene?,""timestamp"":2021-01-20 00:07:46.396}"
"{""text"":Post,""timestamp"":2021-01-20 00:07:46.364}"
"{""text"":Ah incredibile,""timestamp"":2021-01-20 00:07:46.34}"
"{""text"":Tutto bene?,""timestamp"":2021-01-20 00:07:46.319}"
"{""text"":Sono ioo,""timestamp"":2021-01-20 00:07:46.294}"
"{""text"":Ci siete?,""timestamp"":2021-01-20 00:07:46.27}"
"{""text"":Che fate?,""timestamp"":2021-01-20 00:07:46.246}"
"{""text"":Ci siete?,""timestamp"":2021-01-20 00:07:46.225}"
"{""text"":Sono ioo,""timestamp"":2021-01-20 00:07:46.203}"
"{""text"":Ci siete?,""timestamp"":2021-01-20 00:07:46.179}"
"{""text"":Ah davvero,""timestamp"":2021-01-20 00:07:46.157}"
"{""text"":Tutto bene?,""timestamp"":2021-01-20 00:07:46.134}"
"{""text"":Tutto bene?,""timestamp"":2021-01-20 00:07:46.104}"
"{""text"":Ah incredibile,""timestamp"":2021-01-20 00:07:46.083}"
"{""text"":Ah incredibile,""timestamp"":2021-01-20 00:07:46.062}"
"{""text"":Sono ioo,""timestamp"":2021-01-20 00:07:46.037}"
"{""text"":Post,""timestamp"":2021-01-20 00:07:46.015}"
"{""text"":Tutto bene?,""timestamp"":2021-01-20 00:07:45.991}"
"{""text"":Ci siete?,""timestamp"":2021-01-20 00:07:45.97}"
"{""text"":Ci siete?,""timestamp"":2021-01-20 00:07:45.947}"
"{""text"":Tutto bene?,""timestamp"":2021-01-20 00:07:45.925}"
"{""text"":Ah incredibile,""timestamp"":2021-01-20 00:07:45.896}"
"{""text"":Che fate?,""timestamp"":2021-01-20 00:07:45.873}"
"{""text"":Ah incredibile,""timestamp"":2021-01-20 00:07:45.849}"
"{""text"":Ci siete?,""timestamp"":2021-01-20 00:07:45.81}"
"{""text"":Ah incredibile,""timestamp"":2021-01-20 00:07:45.787}"
"{""text"":Ah incredibile,""timestamp"":2021-01-20 00:07:45.765}"
"{""text"":Ah davvero,""timestamp"":2021-01-20 00:07:45.743}"
"{""text"":Ci siete?,""timestamp"":2021-01-20 00:07:45.713}"
"{""text"":Sono ioo,""timestamp"":2021-01-20 00:07:45.687}"
"{""text"":Ci siete?,""timestamp"":2021-01-20 00:07:45.665}"
"{""text"":Ah incredibile,""timestamp"":2021-01-20 00:07:45.643}"
"{""text"":Ah davvero,""timestamp"":2021-01-20 00:07:45.62}"
"{""text"":Sono ioo,""timestamp"":2021-01-20 00:07:45.584}"
"{""text"":Tutto bene?,""timestamp"":2021-01-20 00:07:45.556}"
"{""text"":Ah davvero,""timestamp"":2021-01-20 00:07:45.524}"
"{""text"":Che fate?,""timestamp"":2021-01-20 00:07:44.289}"
"{""text"":Tutto bene?,""timestamp"":2021-01-20 00:07:44.328}"
"{""text"":Ah davvero,""timestamp"":2021-01-20 00:07:44.352}"
"{""text"":Post,""timestamp"":2021-01-20 00:07:44.382}"
"{""text"":Tutto bene?,""timestamp"":2021-01-20 00:07:44.403}"
"{""text"":Post,""timestamp"":2021-01-20 00:07:44.428}"
"{""text"":Ah davvero,""timestamp"":2021-01-20 00:07:44.451}"
"{""text"":Ci siete?,""timestamp"":2021-01-20 00:07:44.473}"
"{""text"":Tutto bene?,""timestamp"":2021-01-20 00:07:44.513}"
"{""text"":Ah davvero,""timestamp"":2021-01-20 00:07:44.534}"
"{""text"":Tutto bene?,""timestamp"":2021-01-20 00:07:44.556}"
"{""text"":Che fate?,""timestamp"":2021-01-20 00:07:44.582}"
"{""text"":Ah incredibile,""timestamp"":2021-01-20 00:07:44.604}"
"{""text"":Che fate?,""timestamp"":2021-01-20 00:07:44.628}"
"{""text"":Ah davvero,""timestamp"":2021-01-20 00:07:44.653}"
"{""text"":Che fate?,""timestamp"":2021-01-20 00:07:44.677}"
"{""text"":Post,""timestamp"":2021-01-20 00:07:44.7}"
"{""text"":Ci siete?,""timestamp"":2021-01-20 00:07:44.721}"
"{""text"":Ah davvero,""timestamp"":2021-01-20 00:07:44.746}"
"{""text"":Post,""timestamp"":2021-01-20 00:07:44.768}"
"{""text"":Post,""timestamp"":2021-01-20 00:07:44.792}"
"{""text"":Che fate?,""timestamp"":2021-01-20 00:07:44.812}"
"{""text"":Tutto bene?,""timestamp"":2021-01-20 00:07:44.836}"
"{""text"":Post,""timestamp"":2021-01-20 00:07:44.863}"
"{""text"":Ci siete?,""timestamp"":2021-01-20 00:07:44.89}"
"{""text"":Ah davvero,""timestamp"":2021-01-20 00:07:44.912}"
"{""text"":Ah incredibile,""timestamp"":2021-01-20 00:07:44.936}"
"{""text"":Ah davvero,""timestamp"":2021-01-20 00:07:44.958}"
"{""text"":Che fate?,""timestamp"":2021-01-20 00:07:44.983}"
"{""text"":Ah incredibile,""timestamp"":2021-01-20 00:07:45.005}"
"{""text"":Sono ioo,""timestamp"":2021-01-20 00:07:45.028}"
"{""text"":Sono ioo,""timestamp"":2021-01-20 00:07:45.056}"
"{""text"":Tutto bene?,""timestamp"":2021-01-20 00:07:45.077}"
"{""text"":Sono ioo,""timestamp"":2021-01-20 00:07:45.099}"
"{""text"":Sono ioo,""timestamp"":2021-01-20 00:07:45.122}"
"{""text"":Tutto bene?,""timestamp"":2021-01-20 00:07:45.166}"
"{""text"":Ci siete?,""timestamp"":2021-01-20 00:07:45.209}"
"{""text"":Ah davvero,""timestamp"":2021-01-20 00:07:45.243}"
"{""text"":Tutto bene?,""timestamp"":2021-01-20 00:07:45.275}"
"{""text"":Ci siete?,""timestamp"":2021-01-20 00:07:45.313}"
"{""text"":Tutto bene?,""timestamp"":2021-01-20 00:07:45.362}"
"{""text"":Tutto bene?,""timestamp"":2021-01-20 00:07:45.386}"
"{""text"":Tutto bene?,""timestamp"":2021-01-20 00:07:45.411}"
"{""text"":Ci siete?,""timestamp"":2021-01-20 00:07:45.434}"
"{""text"":Sono ioo,""timestamp"":2021-01-20 00:07:45.457}"
"{""text"":Ci siete?,""timestamp"":2021-01-20 00:07:45.48}"
"{""text"":Tutto bene?,""timestamp"":2021-01-20 00:07:45.503}"
"{""text"":Ah incredibile,""timestamp"":2021-01-20 00:07:53.106}"
"{""text"":Ah incredibile,""timestamp"":2021-01-20 00:07:53.074}"
"{""text"":Che fate?,""timestamp"":2021-01-20 00:07:53.046}"
"{""text"":Che fate?,""timestamp"":2021-01-20 00:07:53.022}"
"{""text"":Sono ioo,""timestamp"":2021-01-20 00:07:52.997}"
"{""text"":Sono ioo,""timestamp"":2021-01-20 00:07:52.975}"
"{""text"":Sono ioo,""timestamp"":2021-01-20 00:07:52.95}"
"{""text"":Tutto bene?,""timestamp"":2021-01-20 00:07:52.923}"
"{""text"":Che fate?,""timestamp"":2021-01-20 00:07:52.895}"
"{""text"":Ci siete?,""timestamp"":2021-01-20 00:07:52.865}"
"{""text"":Ah incredibile,""timestamp"":2021-01-20 00:07:52.843}"
"{""text"":Sono ioo,""timestamp"":2021-01-20 00:07:52.82}"
"{""text"":Che fate?,""timestamp"":2021-01-20 00:07:52.8}"
"{""text"":Sono ioo,""timestamp"":2021-01-20 00:07:52.778}"
"{""text"":Sono ioo,""timestamp"":2021-01-20 00:07:52.754}"
"{""text"":Che fate?,""timestamp"":2021-01-20 00:07:52.733}"
"{""text"":Ci siete?,""timestamp"":2021-01-20 00:07:52.709}"
"{""text"":Sono ioo,""timestamp"":2021-01-20 00:07:52.687}"
"{""text"":Che fate?,""timestamp"":2021-01-20 00:07:52.663}"
"{""text"":Ci siete?,""timestamp"":2021-01-20 00:07:52.64}"
"{""text"":Ah davvero,""timestamp"":2021-01-20 00:07:52.604}"
"{""text"":Tutto bene?,""timestamp"":2021-01-20 00:07:52.569}"
"{""text"":Tutto bene?,""timestamp"":2021-01-20 00:07:52.534}"
"{""text"":Ah davvero,""timestamp"":2021-01-20 00:07:52.509}"
"{""text"":Che fate?,""timestamp"":2021-01-20 00:07:52.472}"
"{""text"":Ah davvero,""timestamp"":2021-01-20 00:07:52.429}"
"{""text"":Ah incredibile,""timestamp"":2021-01-20 00:07:52.394}"
"{""text"":Post,""timestamp"":2021-01-20 00:07:52.367}"
"{""text"":Ah davvero,""timestamp"":2021-01-20 00:07:52.343}"
"{""text"":Tutto bene?,""timestamp"":2021-01-20 00:07:52.32}"
"{""text"":Ah davvero,""timestamp"":2021-01-20 00:07:52.297}"
"{""text"":Ah davvero,""timestamp"":2021-01-20 00:07:52.268}"
"{""text"":Che fate?,""timestamp"":2021-01-20 00:07:52.242}"
"{""text"":Ah davvero,""timestamp"":2021-01-20 00:07:52.218}"
"{""text"":Ci siete?,""timestamp"":2021-01-20 00:07:52.198}"
"{""text"":Post,""timestamp"":2021-01-20 00:07:52.171}"
"{""text"":Post,""timestamp"":2021-01-20 00:07:52.146}"
"{""text"":Sono ioo,""timestamp"":2021-01-20 00:07:52.121}"
"{""text"":Ah incredibile,""timestamp"":2021-01-20 00:07:52.097}"
"{""text"":Tutto bene?,""timestamp"":2021-01-20 00:07:52.076}"
"{""text"":Tutto bene?,""timestamp"":2021-01-20 00:07:52.042}"
"{""text"":Ah incredibile,""timestamp"":2021-01-20 00:07:52.016}"
"{""text"":Che fate?,""timestamp"":2021-01-20 00:07:51.994}"
"{""text"":Tutto bene?,""timestamp"":2021-01-20 00:07:51.971}"
"{""text"":Post,""timestamp"":2021-01-20 00:07:51.95}"
"{""text"":Sono ioo,""timestamp"":2021-01-20 00:07:51.923}"
"{""text"":Post,""timestamp"":2021-01-20 00:07:51.89}"
"{""text"":Ah incredibile,""timestamp"":2021-01-20 00:07:51.864}"
"{""text"":Sono ioo,""timestamp"":2021-01-20 00:07:51.843}"
"{""text"":Tutto bene?,""timestamp"":2021-01-20 00:07:51.822}"
"{""text"":Ci siete?,""timestamp"":2021-01-20 00:07:51.802}"
"{""text"":Che fate?,""timestamp"":2021-01-20 00:07:51.781}"
"{""text"":Ci siete?,""timestamp"":2021-01-20 00:07:51.751}"
"{""text"":Ah incredibile,""timestamp"":2021-01-20 00:07:50.49}"
"{""text"":Che fate?,""timestamp"":2021-01-20 00:07:50.516}"
"{""text"":Ah davvero,""timestamp"":2021-01-20 00:07:50.54}"
"{""text"":Ah davvero,""timestamp"":2021-01-20 00:07:50.563}"
"{""text"":Tutto bene?,""timestamp"":2021-01-20 00:07:50.586}"
"{""text"":Post,""timestamp"":2021-01-20 00:07:50.621}"
"{""text"":Ah incredibile,""timestamp"":2021-01-20 00:07:50.652}"
"{""text"":Ci siete?,""timestamp"":2021-01-20 00:07:50.676}"
"{""text"":Sono ioo,""timestamp"":2021-01-20 00:07:50.708}"
"{""text"":Sono ioo,""timestamp"":2021-01-20 00:07:50.746}"
"{""text"":Post,""timestamp"":2021-01-20 00:07:50.773}"
"{""text"":Tutto bene?,""timestamp"":2021-01-20 00:07:50.802}"
"{""text"":Ah davvero,""timestamp"":2021-01-20 00:07:50.829}"
"{""text"":Ah incredibile,""timestamp"":2021-01-20 00:07:50.851}"
"{""text"":Ci siete?,""timestamp"":2021-01-20 00:07:50.877}"
"{""text"":Tutto bene?,""timestamp"":2021-01-20 00:07:50.899}"
"{""text"":Post,""timestamp"":2021-01-20 00:07:50.935}"
"{""text"":Tutto bene?,""timestamp"":2021-01-20 00:07:50.967}"
"{""text"":Ci siete?,""timestamp"":2021-01-20 00:07:50.989}"
"{""text"":Ah davvero,""timestamp"":2021-01-20 00:07:51.01}"
"{""text"":Post,""timestamp"":2021-01-20 00:07:51.032}"
"{""text"":Ah incredibile,""timestamp"":2021-01-20 00:07:51.054}"
"{""text"":Ci siete?,""timestamp"":2021-01-20 00:07:51.084}"
"{""text"":Ci siete?,""timestamp"":2021-01-20 00:07:51.109}"
"{""text"":Ah davvero,""timestamp"":2021-01-20 00:07:51.133}"
"{""text"":Ah davvero,""timestamp"":2021-01-20 00:07:51.155}"
"{""text"":Post,""timestamp"":2021-01-20 00:07:51.18}"
"{""text"":Sono ioo,""timestamp"":2021-01-20 00:07:51.206}"
"{""text"":Che fate?,""timestamp"":2021-01-20 00:07:51.239}"
"{""text"":Ci siete?,""timestamp"":2021-01-20 00:07:51.263}"
"{""text"":Post,""timestamp"":2021-01-20 00:07:51.295}"
"{""text"":Tutto bene?,""timestamp"":2021-01-20 00:07:51.321}"
"{""text"":Sono ioo,""timestamp"":2021-01-20 00:07:51.359}"
"{""text"":Che fate?,""timestamp"":2021-01-20 00:07:51.383}"
"{""text"":Ah davvero,""timestamp"":2021-01-20 00:07:51.406}"
"{""text"":Ci siete?,""timestamp"":2021-01-20 00:07:51.429}"
"{""text"":Ci siete?,""timestamp"":2021-01-20 00:07:51.451}"
"{""text"":Sono ioo,""timestamp"":2021-01-20 00:07:51.48}"
"{""text"":Post,""timestamp"":2021-01-20 00:07:51.509}"
"{""text"":Post,""timestamp"":2021-01-20 00:07:51.537}"
"{""text"":Ci siete?,""timestamp"":2021-01-20 00:07:51.562}"
"{""text"":Ah incredibile,""timestamp"":2021-01-20 00:07:51.585}"
"{""text"":Ah incredibile,""timestamp"":2021-01-20 00:07:51.614}"
"{""text"":Post,""timestamp"":2021-01-20 00:07:51.642}"
"{""text"":Post,""timestamp"":2021-01-20 00:07:51.664}"
"{""text"":Che fate?,""timestamp"":2021-01-20 00:07:51.687}"
"{""text"":Sono ioo,""timestamp"":2021-01-20 00:07:51.729}"
"{""text"":Tutto bene?,""timestamp"":2021-01-20 00:07:59.521}"
"{""text"":Ah davvero,""timestamp"":2021-01-20 00:07:59.499}"
"{""text"":Tutto bene?,""timestamp"":2021-01-20 00:07:59.474}"
"{""text"":Ci siete?,""timestamp"":2021-01-20 00:07:59.451}"
"{""text"":Ah incredibile,""timestamp"":2021-01-20 00:07:59.427}"
"{""text"":Post,""timestamp"":2021-01-20 00:07:59.402}"
"{""text"":Sono ioo,""timestamp"":2021-01-20 00:07:59.38}"
"{""text"":Sono ioo,""timestamp"":2021-01-20 00:07:59.352}"
"{""text"":Post,""timestamp"":2021-01-20 00:07:59.328}"
"{""text"":Ci siete?,""timestamp"":2021-01-20 00:07:59.305}"
"{""text"":Sono ioo,""timestamp"":2021-01-20 00:07:59.279}"
"{""text"":Ah davvero,""timestamp"":2021-01-20 00:07:59.256}"
"{""text"":Tutto bene?,""timestamp"":2021-01-20 00:07:59.235}"
"{""text"":Tutto bene?,""timestamp"":2021-01-20 00:07:59.21}"
"{""text"":Che fate?,""timestamp"":2021-01-20 00:07:59.187}"
"{""text"":Post,""timestamp"":2021-01-20 00:07:59.163}"
"{""text"":Ci siete?,""timestamp"":2021-01-20 00:07:59.124}"
"{""text"":Ah davvero,""timestamp"":2021-01-20 00:07:59.098}"
"{""text"":Ah incredibile,""timestamp"":2021-01-20 00:07:59.073}"
"{""text"":Ah davvero,""timestamp"":2021-01-20 00:07:59.05}"
"{""text"":Ah davvero,""timestamp"":2021-01-20 00:07:59.023}"
"{""text"":Ah incredibile,""timestamp"":2021-01-20 00:07:59.0}"
"{""text"":Ah davvero,""timestamp"":2021-01-20 00:07:58.978}"
"{""text"":Sono ioo,""timestamp"":2021-01-20 00:07:58.955}"
"{""text"":Che fate?,""timestamp"":2021-01-20 00:07:58.925}"
"{""text"":Ah davvero,""timestamp"":2021-01-20 00:07:58.897}"
"{""text"":Che fate?,""timestamp"":2021-01-20 00:07:58.873}"
"{""text"":Ci siete?,""timestamp"":2021-01-20 00:07:58.847}"
"{""text"":Ah incredibile,""timestamp"":2021-01-20 00:07:58.824}"
"{""text"":Ci siete?,""timestamp"":2021-01-20 00:07:58.797}"
"{""text"":Ah incredibile,""timestamp"":2021-01-20 00:07:58.761}"
"{""text"":Ci siete?,""timestamp"":2021-01-20 00:07:58.734}"
"{""text"":Post,""timestamp"":2021-01-20 00:07:58.711}"
"{""text"":Ah davvero,""timestamp"":2021-01-20 00:07:58.687}"
"{""text"":Che fate?,""timestamp"":2021-01-20 00:07:58.662}"
"{""text"":Sono ioo,""timestamp"":2021-01-20 00:07:58.629}"
"{""text"":Ci siete?,""timestamp"":2021-01-20 00:07:58.599}"
"{""text"":Tutto bene?,""timestamp"":2021-01-20 00:07:58.562}"
"{""text"":Post,""timestamp"":2021-01-20 00:07:58.538}"
"{""text"":Ah davvero,""timestamp"":2021-01-20 00:07:58.514}"
"{""text"":Ci siete?,""timestamp"":2021-01-20 00:07:58.489}"
"{""text"":Ah davvero,""timestamp"":2021-01-20 00:07:58.467}"
"{""text"":Post,""timestamp"":2021-01-20 00:07:58.437}"
"{""text"":Ci siete?,""timestamp"":2021-01-20 00:07:58.415}"
"{""text"":Ah davvero,""timestamp"":2021-01-20 00:07:58.384}"
"{""text"":Sono ioo,""timestamp"":2021-01-20 00:07:58.356}"
"{""text"":Ah incredibile,""timestamp"":2021-01-20 00:07:58.327}"
"{""text"":Ah davvero,""timestamp"":2021-01-20 00:07:58.305}"
"{""text"":Ah incredibile,""timestamp"":2021-01-20 00:07:58.282}"
"{""text"":Post,""timestamp"":2021-01-20 00:07:58.26}"
"{""text"":Sono ioo,""timestamp"":2021-01-20 00:07:58.239}"
"{""text"":Che fate?,""timestamp"":2021-01-20 00:07:58.212}"
"{""text"":Che fate?,""timestamp"":2021-01-20 00:07:58.178}"
"{""text"":Post,""timestamp"":2021-01-20 00:07:56.621}"
"{""text"":Post,""timestamp"":2021-01-20 00:07:56.679}"
"{""text"":Che fate?,""timestamp"":2021-01-20 00:07:56.768}"
"{""text"":Post,""timestamp"":2021-01-20 00:07:56.816}"
"{""text"":Ah davvero,""timestamp"":2021-01-20 00:07:56.855}"
"{""text"":Tutto bene?,""timestamp"":2021-01-20 00:07:56.896}"
"{""text"":Tutto bene?,""timestamp"":2021-01-20 00:07:56.937}"
"{""text"":Ci siete?,""timestamp"":2021-01-20 00:07:56.977}"
"{""text"":Ci siete?,""timestamp"":2021-01-20 00:07:57.016}"
"{""text"":Ah davvero,""timestamp"":2021-01-20 00:07:57.057}"
"{""text"":Ci siete?,""timestamp"":2021-01-20 00:07:57.098}"
"{""text"":Sono ioo,""timestamp"":2021-01-20 00:07:57.135}"
"{""text"":Sono ioo,""timestamp"":2021-01-20 00:07:57.185}"
"{""text"":Che fate?,""timestamp"":2021-01-20 00:07:57.226}"
"{""text"":Sono ioo,""timestamp"":2021-01-20 00:07:57.266}"
"{""text"":Sono ioo,""timestamp"":2021-01-20 00:07:57.3}"
"{""text"":Ah incredibile,""timestamp"":2021-01-20 00:07:57.335}"
"{""text"":Post,""timestamp"":2021-01-20 00:07:57.365}"
"{""text"":Post,""timestamp"":2021-01-20 00:07:57.392}"
"{""text"":Che fate?,""timestamp"":2021-01-20 00:07:57.422}"
"{""text"":Tutto bene?,""timestamp"":2021-01-20 00:07:57.445}"
"{""text"":Che fate?,""timestamp"":2021-01-20 00:07:57.468}"
"{""text"":Ci siete?,""timestamp"":2021-01-20 00:07:57.491}"
"{""text"":Ah davvero,""timestamp"":2021-01-20 00:07:57.528}"
"{""text"":Che fate?,""timestamp"":2021-01-20 00:07:57.567}"
"{""text"":Tutto bene?,""timestamp"":2021-01-20 00:07:57.591}"
"{""text"":Post,""timestamp"":2021-01-20 00:07:57.615}"
"{""text"":Sono ioo,""timestamp"":2021-01-20 00:07:57.638}"
"{""text"":Post,""timestamp"":2021-01-20 00:07:57.668}"
